"Wild.type.untreated.rep1"	"Wild.type.untreated.rep2"	"Wild.type.untreated.rep3"	"Wild.type.untreated.rep4"	"Wild.type.untreated.rep5"	"Wild.type.antibiotic.treated.rep1"	"Wild.type.antibiotic.treated.rep2"	"Wild.type.antibiotic.treated.rep3"	"Wild.type.antibiotic.treated.rep4"	"Wild.type.antibiotic.treated.rep5"
"669658"	8.46854052179513	8.77011711178164	8.8184300477329	8.72022682474772	8.95342286916843	8.44290111232823	8.16710157226755	8.98995745775945	9.21388812001808	8.3101166755499
"73744"	9.10380996085833	9.03491899448725	8.54782086018932	8.72467184413224	8.67766265740843	8.64752210582449	9.38423292174786	9.41358196407025	8.99726184715637	9.14726440371723
"207704"	5.91725240134385	5.93163395330132	6.00984741812077	5.79672571971235	6.0213311985485	6.07059328301948	5.64776392457296	6.00551331732509	6.16512723123803	6.057113663792
"66375"	7.98296397992757	7.99106498564014	7.95741536390616	7.69551371878243	7.69230040289987	7.88452982856415	7.76952936344952	7.67942094827611	7.80813987748842	7.82123974507428
"76742"	6.47525915508283	6.50005512595133	6.52140144569215	6.64439585548289	6.75874171301402	6.46662339040031	6.39900174238734	6.55524919548136	6.54554429541892	6.531552816831
"50755"	7.68391741368858	7.71484997775013	7.61786600373888	7.72391921102314	7.54759603316585	7.53363823145966	7.90744797431137	7.42054900077219	7.66146468232731	7.57438631355542
"260423"	6.2236568229604	6.21530555622553	6.17895457068234	6.24131138880388	6.10152330401188	5.8099329357468	6.09681181370756	6.1246036994827	5.89671222984973	5.95853838417445
"12705"	5.71332536275614	5.68238010232184	5.79820884782325	5.76792397318723	5.94087291876985	5.85587515044676	6.23910842553551	5.80593335046434	5.68017696259926	5.81042728784134
"631797"	5.65237367108069	5.55128402521441	5.75841126631156	5.66486472240017	5.72095490307514	5.60803303972635	5.69306833031733	5.6946815555223	5.71973226741663	5.77965401706315
"216805"	7.51908448481386	7.54663414752316	7.16163968361988	7.17075744516985	7.09101080603081	7.45716443444707	7.71581192372147	7.40713395724154	7.82120826812488	8.00822254201472
"64051"	5.54480870695086	5.71664187523137	5.75058524743575	5.87588159210766	5.3835323900431	5.8202850338815	6.07389508336327	5.63003855256926	5.70724021072848	5.80747785994171
"76022"	6.14104460623541	6.20136122324792	6.03434159203157	6.05149032809058	6.052288082807	6.04593081456559	6.33565564483739	6.07727742918474	6.27595026591831	6.11225089882524
"259302"	5.90352439584951	6.00657148422478	5.92271605492841	5.89211707194194	5.89847350941879	5.95669736891641	6.11116124961628	6.01839576692101	5.86442674945191	5.91788278661335
"16328"	5.53394892490185	5.59684124675864	5.58845992625794	5.50978151899326	5.4564286957322	5.65269758115921	5.81204540182437	5.45829073141734	5.63166449478673	5.57558811997763
"67016"	6.20812252898902	6.13665860305359	6.24552660505349	6.22826870305439	6.24600639453347	6.18000709700772	6.12657807186304	6.3388097133031	6.22222545590583	6.28504499001978
"68278"	6.34747755373577	5.6995909854579	6.21672306721617	5.73580575868239	5.74236484852366	5.81647775448504	5.89369018029667	5.91377810856217	5.8921790628975	5.85052098851356
"72674"	10.7691946863179	10.6682947640592	10.5728701977785	10.875281678892	11.0044939512127	10.6790464164991	11.2563437529061	10.8435121455023	10.9623867308461	10.8713942961155
"18115"	5.66517508798835	5.55220593873506	5.51008755965416	5.58626783449925	5.64740589612825	5.43285966611574	5.55699928413604	5.62503940313488	5.52504385380457	5.56759134657503
